,make,model,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province
49210,22,647,8999,0,2011.0,182000,140.0,5,1,1577,32,True,2
49211,60,332,900,4,2003.0,225000,75.0,5,1,295,5,False,29
49213,54,143,16500,4,2004.0,142813,260.0,2,1,2592,27,True,45
49214,59,417,13900,4,2019.0,200,80.0,5,1,3192,17,True,10
49215,26,874,11890,0,2010.0,117806,240.0,5,0,881,46,True,7
49216,11,430,17900,0,2016.0,58638,110.0,4,1,881,10,True,24
49217,50,121,4990,0,2009.0,158000,100.0,4,1,295,15,True,17
49218,7,687,11000,0,2013.0,145000,116.0,3,1,881,6,False,3
49219,7,816,99900,4,2020.0,9500,530.0,5,0,881,11,True,7
49220,31,326,59800,4,2020.0,800,300.0,3,0,881,14,True,42
49221,11,139,20500,0,2020.0,5,102.0,5,1,870,7,True,27
49222,44,354,54500,0,2019.0,29169,204.0,5,0,295,13,True,29
49223,43,504,27600,0,2018.0,4900,175.0,4,1,1577,15,True,50
49224,44,215,1500,0,1999.0,330000,125.0,5,1,295,7,False,45
49225,43,182,16900,4,2015.0,65000,120.0,5,0,881,22,True,10
49226,51,52,1700,0,2004.0,320000,110.0,4,1,295,23,True,5
49228,55,339,8500,4,2011.0,50217,110.0,4,1,892,30,True,47
49230,69,759,15990,0,2017.0,126000,115.0,5,1,2444,32,True,39
49231,33,718,20500,0,2017.0,32000,115.0,5,1,1540,15,True,4
49232,4,91,15000,0,2009.0,158000,170.0,2,1,881,4,False,7
49233,59,417,16900,4,2019.0,10918,115.0,5,1,3062,18,True,29
49234,38,179,12000,5,2015.0,87000,136.0,5,0,2444,8,True,7
49235,36,289,59500,0,2020.0,16,200.0,5,0,881,9,True,23
49236,55,198,23000,4,2019.0,9100,150.0,5,0,2766,11,True,31
49238,19,277,32499,0,2020.0,4,131.0,5,0,1577,31,True,50
49239,21,755,12200,4,2018.0,11350,95.0,5,1,1577,14,True,29
49240,51,52,1300,0,2004.0,209000,110.0,4,1,1540,7,False,45
49242,46,484,16990,4,2006.0,144990,218.0,3,1,1577,22,True,7
49243,55,461,1200,0,2004.0,305000,120.0,5,1,1577,5,False,29
49244,7,689,16200,0,2016.0,68984,150.0,5,1,881,45,True,15
49245,44,352,27500,4,2020.0,6020,122.0,5,1,3295,27,True,29
49246,67,639,22995,5,2016.0,59944,197.0,5,0,295,40,True,49
49247,69,759,9900,0,2012.0,105055,105.0,5,1,2604,26,True,7
49249,50,516,13450,4,2018.0,83000,140.0,5,1,2034,33,True,29
49250,51,322,15900,0,2018.0,42441,95.0,4,1,881,13,True,9
49251,11,155,13999,0,2020.0,2,99.0,5,1,3062,24,True,50
49252,64,670,3500,0,2002.0,153000,64.0,3,1,881,15,False,27
49253,69,752,11500,0,2012.0,103000,110.0,5,1,823,9,False,31
49255,7,691,5500,0,2007.0,250000,122.0,4,1,1577,13,False,32
49256,59,475,3000,0,2005.0,254000,150.0,5,1,3062,1,False,45
49257,0,6,28990,4,2018.0,23400,170.0,2,0,2592,42,True,51
49258,51,140,6690,0,2017.0,108918,80.0,3,1,881,18,True,29
49259,50,423,9890,0,2016.0,112400,120.0,5,1,881,17,True,33
49260,50,121,10650,4,2017.0,74000,150.0,5,1,2034,28,True,7
49262,4,88,23900,4,2017.0,52408,190.0,4,1,881,14,True,22
49263,4,88,15999,0,2017.0,132000,116.0,5,1,881,34,True,34
49264,7,693,3500,0,2003.0,130000,163.0,4,0,295,9,False,37
49265,21,561,11290,0,2016.0,59500,80.0,5,1,881,18,True,29
49266,22,341,11500,4,2017.0,91211,125.0,5,0,2592,30,True,39
49268,4,596,18990,0,2017.0,54000,116.0,5,1,3062,26,True,42
49269,44,236,3900,4,2002.0,290000,163.0,2,1,1577,30,True,45
49270,50,515,13500,4,2015.0,68000,140.0,5,1,881,26,True,7
49271,50,423,10890,0,2016.0,85000,136.0,5,1,881,13,True,25
49272,7,691,14400,4,2008.0,168000,306.0,2,0,2592,10,False,16
49273,44,225,37990,0,2016.0,39000,170.0,5,0,2341,24,True,47
49274,69,191,7900,0,2015.0,78000,75.0,4,1,881,12,True,25
49275,4,107,4800,0,2003.0,157000,180.0,5,1,3421,19,True,18
49276,4,85,13900,0,2018.0,39094,116.0,5,1,2592,9,True,25
49277,7,695,59900,0,2016.0,113874,320.0,4,0,128,42,True,33
49279,11,383,11990,0,2017.0,119000,120.0,5,1,2592,27,True,29
49282,4,597,22900,0,2016.0,86000,150.0,5,0,1577,18,True,49
49283,32,386,50000,4,2015.0,85000,468.0,5,0,2592,10,True,29
49284,11,831,1200,4,2000.0,107000,90.0,5,1,3062,12,False,44
49285,69,770,14999,0,2014.0,82156,84.0,2,1,881,16,True,18
49288,11,139,6400,0,2015.0,130262,75.0,3,1,881,29,True,5
49290,15,468,1999,4,2001.0,90000,75.0,5,1,1577,5,True,6
49291,50,515,11700,0,2016.0,109371,136.0,5,1,1518,30,True,29
49295,50,121,4390,0,2010.0,201472,125.0,5,1,2592,16,True,42
49296,70,819,19900,0,2016.0,78900,150.0,5,1,2839,39,True,29
49297,69,379,11450,0,2016.0,111000,110.0,5,1,2444,11,True,7
49298,51,38,3300,4,2004.0,210000,138.0,2,1,1577,9,False,44
49299,4,89,18100,0,2015.0,99058,150.0,5,1,295,29,True,45
49300,33,848,17490,4,2018.0,27194,140.0,5,1,3062,36,True,45
49301,26,873,10790,0,2011.0,140932,116.0,5,1,1577,29,True,47
49302,38,619,36850,5,2018.0,20250,223.0,2,0,1982,30,True,29
49303,33,573,9500,4,2019.0,21166,67.0,5,1,1121,9,True,2
49304,46,484,7500,0,2010.0,155800,110.0,3,1,3421,48,True,29
49305,67,639,17990,0,2015.0,68400,124.0,5,1,1577,27,True,39
49307,22,768,6500,0,2015.0,80000,75.0,3,1,881,12,True,29
49308,55,493,24139,0,2020.0,168,135.0,4,1,881,15,True,29
49310,51,33,27500,4,2020.0,10,130.0,5,0,316,30,True,32
49311,44,215,16900,0,2007.0,47215,224.0,4,0,2592,7,False,12
49312,51,20,6990,4,2008.0,140000,175.0,3,1,2592,20,True,32
49314,69,752,21990,0,2016.0,105000,150.0,5,1,1577,21,True,32
49315,44,234,10000,4,1993.0,128000,231.0,2,0,1577,6,False,26
49316,51,15,12995,4,2019.0,26080,82.0,5,1,3421,53,True,31
49317,50,244,2500,0,2006.0,263000,70.0,4,1,881,13,False,18
49318,59,509,5450,4,2013.0,54526,75.0,3,1,3062,31,True,29
49319,7,814,60900,0,2018.0,28000,326.0,5,0,881,12,True,7
49320,59,475,19500,4,2019.0,10000,150.0,5,1,295,21,True,43
49321,60,549,28690,0,2020.0,11000,150.0,5,0,295,21,True,0
49323,19,282,33900,0,2020.0,10000,180.0,5,0,1577,22,True,45
49324,14,671,11500,4,2019.0,15407,90.0,5,1,881,13,True,7
49327,55,239,4200,0,2012.0,141800,75.0,5,1,1577,10,False,21
49328,26,867,8900,4,2015.0,119921,100.0,5,1,1577,28,True,29
49329,22,341,4200,0,2009.0,190000,136.0,2,1,2592,13,True,49
49330,55,392,9500,0,2015.0,146500,110.0,5,1,881,9,True,31
49331,69,377,16900,0,2019.0,32000,115.0,5,1,910,18,True,45
49332,44,221,39990,4,2011.0,44000,525.0,4,0,1577,37,True,29
49333,59,744,25900,4,2019.0,24261,150.0,5,1,37,22,True,29
49334,49,606,10850,0,2012.0,148000,130.0,5,1,881,11,True,29
49335,33,848,21900,4,2020.0,15,140.0,5,0,3062,6,True,45
49336,44,224,20900,0,2016.0,89000,136.0,5,1,881,11,True,45
49337,26,863,10050,4,2019.0,10707,66.0,5,1,295,0,True,6
49338,7,695,23000,0,2013.0,221000,313.0,4,0,2456,17,False,2
49341,11,167,29900,0,2020.0,5907,177.0,5,0,881,27,True,29
49342,50,121,6900,4,2011.0,99000,115.0,5,1,2592,28,True,4
49343,11,156,18695,0,2020.0,2,102.0,5,1,1863,16,True,46
49344,50,516,12900,0,2017.0,91000,136.0,5,1,881,27,True,32
49345,55,680,3500,0,2006.0,133970,85.0,5,1,823,13,False,39
49348,50,515,12500,4,2016.0,76000,140.0,5,1,1577,4,False,29
49349,7,811,24800,0,2017.0,61000,150.0,5,0,2592,24,False,7
49350,69,377,5500,4,1991.0,180000,139.0,3,1,2592,10,False,17
49351,44,801,19950,0,2014.0,57000,136.0,4,1,881,22,True,29
49352,50,121,8950,0,2012.0,115000,110.0,5,1,1577,8,True,8
49353,21,755,16690,4,2019.0,1,120.0,5,1,295,7,True,0
49354,56,68,1400,0,1997.0,150212,105.0,4,1,1540,3,False,0
49355,47,520,28300,0,2017.0,41000,190.0,3,0,881,11,True,43
49356,7,811,12990,0,2014.0,112000,143.0,5,1,2592,22,True,29
49357,4,600,36900,0,2017.0,54000,190.0,5,0,1928,29,True,47
49358,4,88,9900,0,2012.0,188000,140.0,5,1,1577,27,True,23
49359,7,691,9990,0,2006.0,188123,231.0,4,0,2948,33,True,47
49360,51,22,7990,0,2016.0,114000,75.0,5,1,881,18,True,1
49361,49,606,22450,4,2019.0,7559,140.0,5,1,2592,12,True,6
49362,51,40,15990,0,2016.0,107000,150.0,5,1,1577,25,True,32
49363,50,258,18300,0,2020.0,4,102.0,5,1,881,24,True,8
49364,65,410,1800,4,2010.0,60000,85.0,5,1,2592,11,True,45
49365,44,215,26900,0,2016.0,131000,170.0,2,0,881,47,True,31
49366,51,59,14250,0,2016.0,95200,150.0,5,1,823,34,True,29
49367,50,399,19995,4,2019.0,23206,130.0,5,1,881,25,True,40
49368,11,832,990,0,2002.0,270000,90.0,5,1,823,8,False,45
49370,69,377,39500,4,2019.0,6000,245.0,3,1,3062,1,False,6
49371,55,239,2799,4,2008.0,200000,75.0,3,1,2592,15,True,47
49372,51,64,14900,5,2013.0,92332,200.0,5,0,2040,45,True,47
49373,36,634,8500,0,2005.0,280000,190.0,5,0,2592,6,False,39
49375,69,525,14000,0,2007.0,230000,174.0,5,1,2592,11,True,31
49376,9,272,5900,0,2009.0,111000,125.0,4,1,2592,17,True,14
49378,59,106,19900,0,2016.0,109000,150.0,5,0,1878,40,True,33
49379,7,691,25500,0,2014.0,106689,313.0,5,0,239,40,True,2
49381,49,809,20300,0,2017.0,25000,130.0,5,1,2592,29,True,7
49382,55,317,2100,0,2004.0,205000,150.0,5,1,1577,10,False,5
49383,55,680,2990,4,2006.0,139000,100.0,5,1,1577,16,True,45
49384,64,800,20900,5,2020.0,5,129.0,5,1,881,5,True,33
49385,60,678,6990,0,2012.0,190000,140.0,5,1,1577,17,True,45
49386,50,258,9900,4,2019.0,26900,90.0,5,1,1577,17,True,29
49387,54,203,134900,4,2020.0,6600,460.0,5,0,2592,1,True,7
49388,44,219,4500,0,2005.0,400000,170.0,2,0,1577,15,False,16
49389,11,162,17400,4,2020.0,7,110.0,5,1,881,9,True,32
49390,11,430,18000,0,2018.0,52356,110.0,4,1,881,9,True,39
49391,7,691,19790,0,2017.0,69098,163.0,4,1,2174,36,True,29
49392,43,184,17700,0,2016.0,76340,150.0,5,0,228,30,True,7
49393,69,377,5990,0,2009.0,230000,140.0,5,0,1577,13,True,24
49394,67,150,20800,5,2018.0,23560,122.0,5,0,2592,40,True,47
49396,33,718,13500,4,2015.0,77870,135.0,5,1,881,26,True,32
49397,38,627,37900,5,2016.0,63426,313.0,5,0,823,54,True,46
49398,21,58,10000,4,2019.0,11500,69.0,3,1,881,11,False,29
49399,70,652,9500,0,2010.0,205000,177.0,4,0,2592,22,False,49
49400,31,823,19190,0,2015.0,104285,180.0,4,0,324,32,True,47
49401,33,718,18000,0,2017.0,90000,115.0,5,1,3062,0,False,18
49403,22,769,16355,0,2016.0,150000,105.0,4,1,881,14,True,45
49405,49,809,30900,0,2020.0,20,150.0,5,1,2592,17,True,7
49406,7,687,10500,0,2013.0,186000,143.0,3,1,295,6,False,7
49407,21,561,15900,4,2020.0,7,85.0,5,1,3421,12,True,33
49410,55,317,20490,0,2016.0,59000,160.0,5,0,2592,42,True,29
49412,55,847,19900,1,2019.0,1100,92.0,5,0,881,21,True,49
49413,67,125,15990,5,2016.0,84189,136.0,5,0,295,35,True,45
49414,11,160,9250,0,2016.0,150000,120.0,5,0,1975,3,True,2
49415,33,644,7500,4,2017.0,74000,84.0,5,1,3062,18,False,29
49417,11,162,11990,0,2017.0,68972,100.0,5,1,3062,26,True,29
49418,64,733,3000,4,2005.0,113000,92.0,5,1,3062,15,False,39
49419,22,497,5000,0,1996.0,190000,125.0,3,1,881,16,True,24
49420,70,783,24300,0,2017.0,72094,190.0,5,0,901,34,True,33
49421,60,332,16000,4,2017.0,5000,110.0,5,1,881,8,True,42
49422,21,58,14990,5,2020.0,10,70.0,3,1,881,15,True,44
49424,51,20,3600,0,2012.0,233000,70.0,5,1,881,8,True,29
49425,7,691,3000,4,2003.0,123000,170.0,2,1,295,8,False,16
49427,21,594,3590,0,2010.0,144000,90.0,3,1,2592,8,True,29
49428,22,151,6500,0,2011.0,188000,115.0,5,1,1577,6,True,33
49429,49,455,32250,1,2019.0,2500,150.0,5,0,881,26,True,7
49430,44,217,21500,0,2015.0,132000,136.0,4,1,2592,8,False,24
49431,22,151,3700,4,2009.0,139000,115.0,5,1,2592,18,True,29
49432,11,155,1999,4,2004.0,113000,61.0,5,1,3062,9,True,9
49433,21,755,9900,0,2017.0,107000,120.0,5,1,881,18,True,29
49435,59,417,7950,0,2015.0,108967,90.0,5,1,881,35,True,29
49436,61,860,2690,4,2005.0,149000,95.0,5,1,3062,23,True,7
49437,44,237,38500,0,2018.0,34200,163.0,5,1,445,13,True,33
49438,69,752,17500,0,2016.0,78000,150.0,5,1,1577,12,False,39
49440,11,149,11000,4,2019.0,38269,82.0,4,1,1577,15,True,45
49441,24,212,2700,4,2003.0,198000,110.0,3,1,295,3,False,17
49442,51,643,19250,4,2020.0,6000,110.0,5,1,2173,30,True,7
49443,69,377,11500,4,2009.0,140000,210.0,3,1,881,7,False,47
49445,22,151,12000,0,2015.0,48000,95.0,5,1,2444,9,False,45
49446,41,611,16000,4,2006.0,117000,400.0,4,0,881,13,False,10
49447,59,417,10450,4,2018.0,68000,95.0,5,1,1205,20,True,7
49448,21,755,13500,0,2018.0,98,95.0,5,1,823,7,True,33
49449,25,403,41000,4,2006.0,123000,325.0,5,0,2592,52,True,29
49450,50,121,18200,4,2019.0,4500,110.0,5,1,295,16,True,29
49455,33,848,15990,4,2019.0,9167,100.0,5,1,3062,6,True,45
49456,69,377,28900,4,2017.0,79000,230.0,5,0,2592,9,True,4
49457,32,248,29990,4,2018.0,0,170.0,5,0,984,16,True,49
49459,36,291,43990,0,2018.0,89000,258.0,5,0,881,22,True,8
49460,4,597,22900,0,2017.0,63261,150.0,5,1,1577,20,True,36
49461,50,245,17900,0,2020.0,28423,100.0,5,1,1420,1,True,9
49462,44,215,27300,0,2016.0,59817,170.0,5,0,1739,12,True,29
49463,21,561,8500,4,2019.0,14790,69.0,5,1,3062,28,True,32
49464,55,680,13980,0,2017.0,120000,110.0,5,1,881,22,True,16
49465,44,215,12990,0,2012.0,190254,136.0,4,1,2722,17,True,32
49466,7,693,21490,4,2013.0,69935,306.0,5,0,295,37,True,7
49467,22,151,10000,0,2016.0,126926,95.0,5,1,1540,8,False,29
49468,31,301,43500,0,2020.0,13258,150.0,5,0,3097,33,True,49
49469,67,254,3450,0,2006.0,178000,116.0,4,1,1540,8,True,29
49470,7,691,2000,4,2004.0,260000,115.0,4,1,2592,11,False,29
49471,51,22,6900,4,2012.0,137138,68.0,5,1,881,22,True,5
49472,4,88,29600,0,2020.0,9685,150.0,4,0,1577,11,True,26
49473,69,377,14800,0,2015.0,122692,150.0,5,0,1593,41,True,29
49474,50,258,16500,4,2020.0,10,100.0,5,1,582,48,True,45
49476,44,801,30990,0,2018.0,65000,190.0,4,0,1577,15,True,8
49478,50,258,12490,4,2020.0,1,75.0,5,1,2542,9,True,33
49480,36,633,35999,0,2016.0,74900,180.0,5,0,881,39,True,18
49481,60,332,2000,0,2006.0,279889,101.0,5,1,1577,9,False,2
49482,62,449,11990,0,2015.0,80271,149.0,5,1,881,24,True,7
49483,49,570,12850,0,1999.0,97000,130.0,3,1,3421,10,True,25
49484,44,219,2300,4,1999.0,246000,136.0,2,1,295,6,False,7
49485,47,711,1999,4,2005.0,216000,82.0,5,1,1577,12,True,18
49486,33,544,17990,5,2017.0,46990,141.0,5,0,2592,32,True,39
49487,11,160,3400,4,2008.0,98500,110.0,3,1,295,5,False,2
49489,51,563,8900,0,2009.0,133000,110.0,5,1,823,6,False,2
49490,55,461,9500,0,2015.0,156000,110.0,5,1,881,31,True,9
49491,44,354,40999,0,2018.0,75000,204.0,5,0,1577,35,True,29
49492,26,411,17990,5,2018.0,31560,141.0,5,0,2542,32,True,29
49493,44,215,4500,4,2000.0,240000,170.0,4,1,295,7,False,39
49494,55,239,1950,4,2003.0,67500,98.0,3,1,295,10,False,46
49496,50,399,20900,4,2019.0,38141,130.0,5,1,881,11,True,29
49498,44,229,61990,0,2017.0,115242,258.0,5,1,2315,54,True,29
49499,69,677,17500,4,2017.0,47500,125.0,3,1,881,5,False,7
49500,44,213,18900,0,2016.0,77000,109.0,5,0,3062,44,True,45
49501,11,155,7000,0,2010.0,49323,70.0,5,1,3062,27,True,29
49502,22,341,3749,4,2007.0,143000,100.0,5,0,2592,11,True,32
49503,51,15,11299,0,2016.0,80322,100.0,5,1,881,29,True,29
49504,4,89,3000,0,2003.0,271000,180.0,4,1,1577,13,False,33
49505,67,639,35395,5,2020.0,12,222.0,5,0,2592,12,True,7
49506,69,565,13850,0,2016.0,81000,120.0,4,1,1577,8,True,39
49508,33,718,14500,0,2014.0,169000,115.0,5,1,2542,9,False,41
49509,59,475,13400,4,2014.0,42200,150.0,5,0,881,30,True,29
49511,55,239,950,0,2000.0,201052,80.0,3,1,1577,5,False,7
49512,69,577,3750,4,2007.0,55000,80.0,3,1,3062,4,False,7
49513,59,475,30900,4,2019.0,7768,290.0,5,0,185,20,True,21
49514,7,694,16000,4,2006.0,160000,258.0,2,0,2592,10,False,3
49515,11,162,10500,4,2015.0,60000,82.0,5,0,3062,6,True,6
49516,31,823,22400,4,2015.0,90497,200.0,4,0,61,42,True,1
49517,44,219,9500,0,2006.0,148000,150.0,2,1,2592,11,False,45
49518,69,770,7500,0,2000.0,290000,102.0,4,1,295,7,False,7
49519,32,386,35990,0,2016.0,58700,250.0,5,0,2592,31,True,47
49520,55,198,15990,4,2019.0,7409,90.0,5,1,881,24,True,9
49521,59,475,25600,4,2020.0,8,150.0,5,1,1041,6,True,14
49523,11,149,8500,4,2016.0,89999,82.0,4,1,1577,13,True,32
49524,11,155,8295,4,2016.0,78000,82.0,5,1,295,53,True,10
49525,4,89,28500,0,2018.0,29664,150.0,5,0,3468,15,True,29
49526,4,92,7500,0,2006.0,325000,225.0,5,0,823,15,False,29
49527,4,89,23000,0,2016.0,82000,150.0,4,1,881,9,False,37
49528,50,423,15990,4,2014.0,44000,250.0,5,1,881,28,True,42
49529,27,350,24990,4,2010.0,102000,320.0,2,0,295,9,True,29
49530,7,840,15950,4,2008.0,33000,150.0,2,1,1577,7,True,25
49531,69,752,39300,0,2021.0,1,150.0,5,0,881,10,True,2
49532,21,58,6900,4,2011.0,169000,69.0,3,0,881,37,True,29
49533,4,597,38035,0,2021.0,3,150.0,5,0,1732,11,True,47
49534,7,691,30500,0,2019.0,17464,150.0,4,0,108,11,True,29
49535,44,354,56500,4,2017.0,60600,367.0,5,0,738,23,True,29
49538,59,417,6600,0,2014.0,167000,105.0,5,1,3421,6,False,29
49539,11,156,16900,0,2018.0,30514,120.0,5,0,1369,9,True,31
49540,44,213,21900,4,2017.0,49800,122.0,5,0,295,10,False,45
49541,26,867,11990,4,2018.0,43320,120.0,5,1,3062,15,True,39
49542,44,215,16800,0,2014.0,127323,136.0,4,0,1593,38,True,33
49544,69,377,4790,4,2007.0,169999,102.0,3,1,2592,30,True,32
49546,69,770,6000,0,2000.0,200000,68.0,4,1,881,9,False,15
49547,55,461,2250,0,2008.0,232000,110.0,5,1,2887,24,True,7
49548,59,118,16990,0,2019.0,6427,115.0,5,1,295,11,True,36
49549,70,821,33840,0,2016.0,82000,190.0,5,0,1577,39,True,45
49551,49,558,12690,4,2017.0,55310,190.0,5,1,881,29,True,29
49552,51,38,1800,0,2003.0,300000,90.0,3,1,295,11,False,19
49554,1,374,14890,4,2015.0,116000,170.0,5,0,3062,35,True,39
49555,22,335,8900,4,2017.0,55000,82.0,5,1,295,20,True,31
49556,43,184,20699,0,2016.0,86052,150.0,5,0,3062,19,True,39
49557,22,335,5200,4,2010.0,85000,96.0,5,1,3460,5,True,31
49558,44,215,47000,0,2019.0,3846,194.0,2,0,207,11,True,29
49559,51,20,4200,0,2008.0,130600,110.0,3,1,3062,19,False,10
49560,31,325,37300,0,2018.0,32936,180.0,5,0,1577,20,True,32
49562,50,516,13900,4,2018.0,70000,140.0,5,1,1577,27,True,32
49565,51,64,17350,4,2017.0,61000,165.0,5,0,1577,41,False,45
49566,60,332,6500,0,2015.0,74000,90.0,5,1,881,14,True,39
49567,69,377,12500,0,2017.0,112000,115.0,5,1,881,8,True,29
49568,67,125,12000,5,2014.0,96000,136.0,5,0,2592,4,False,15
49570,33,707,21000,0,2016.0,63000,200.0,5,1,2592,7,False,7
49571,11,152,8900,1,2017.0,58250,67.0,5,0,881,16,True,45
49572,50,423,21900,0,2019.0,14800,136.0,5,0,1577,16,True,32
49573,44,221,51254,0,2018.0,13850,194.0,2,0,1033,16,True,29
49574,9,130,2250,4,2010.0,159940,101.0,5,1,3062,7,False,42
49575,33,796,16500,0,2018.0,300,115.0,5,1,3062,18,True,0
49576,69,758,5990,0,2006.0,435000,225.0,5,0,2084,24,True,7
49577,44,221,32900,0,2017.0,168132,258.0,4,0,1997,54,True,45
49578,26,740,17500,0,2017.0,80000,115.0,5,1,295,10,False,29
49579,40,376,23500,0,2020.0,1,140.0,4,1,1232,3,True,3
49580,67,586,17990,5,2014.0,79013,136.0,5,0,3356,49,True,29
49582,67,131,6990,4,2018.0,36000,72.0,5,1,1577,11,True,25
49583,69,565,24300,6,2017.0,105168,218.0,5,0,1577,12,True,39
49584,47,556,13500,0,2013.0,148000,150.0,5,1,1577,13,True,23
49585,60,730,12900,0,2018.0,148189,150.0,5,1,2592,30,True,29
49586,31,648,10000,4,2004.0,209000,395.0,4,0,2592,17,False,27
49587,69,565,6490,0,2008.0,259000,140.0,4,1,2592,22,True,4
49589,22,335,6890,0,2014.0,142000,75.0,3,1,881,35,True,15
49590,67,150,20990,5,2019.0,10000,122.0,5,0,1577,29,True,29
49591,44,215,28900,0,2016.0,55000,204.0,2,0,881,0,False,32
49593,67,639,11000,0,2011.0,180000,150.0,5,1,295,26,True,23
49594,9,272,6700,4,2012.0,102000,124.0,4,1,2592,19,True,45
49595,60,713,9700,4,2017.0,23000,90.0,5,1,881,6,False,15
49596,55,317,30990,0,2020.0,15000,160.0,5,0,2222,6,True,28
49599,7,691,16190,0,2015.0,105000,143.0,5,0,2592,28,True,39
49600,4,88,6999,0,2009.0,170000,105.0,3,1,2592,9,True,2
49601,44,215,3500,0,2003.0,235000,143.0,3,0,2592,7,False,27
49602,29,288,27225,0,2017.0,63425,156.0,2,1,881,13,True,29
49604,22,517,20900,0,2018.0,70000,150.0,5,1,295,38,True,47
49606,26,740,18400,0,2015.0,83000,115.0,5,1,2444,19,True,23
49607,55,198,22400,4,2020.0,10150,130.0,5,0,2542,18,True,36
49608,69,759,8500,0,2009.0,144000,140.0,5,1,1577,10,False,10
49609,22,382,9800,0,2016.0,164113,120.0,5,1,2506,21,True,5
49611,69,377,32900,6,2020.0,25,204.0,5,0,2385,15,True,41
49612,4,89,37500,0,2019.0,9678,150.0,5,1,1577,6,True,33
49613,59,475,11090,0,2016.0,156155,115.0,5,0,881,12,True,39
49614,44,221,46300,0,2018.0,41470,194.0,2,0,50,35,True,45
49616,49,425,18500,4,2020.0,5000,117.0,5,1,2173,3,True,0
49617,54,487,50000,4,2014.0,56120,400.0,5,0,2592,17,False,18
49618,69,377,2500,0,2003.0,450000,100.0,5,0,2592,4,False,51
49621,7,691,11500,4,2007.0,200000,218.0,2,0,2592,0,False,32
49622,11,155,7200,4,2018.0,43474,82.0,5,1,854,12,True,25
49623,59,417,10490,0,2016.0,69990,90.0,5,1,785,22,True,44
49624,7,691,21200,0,2018.0,36652,150.0,4,1,804,29,True,45
49626,67,639,13495,0,2013.0,148000,150.0,5,1,881,24,True,47
49627,21,58,7499,4,2014.0,99800,69.0,3,1,881,9,True,18
49628,4,89,15000,0,2014.0,195000,245.0,4,0,1577,4,False,16
49629,49,108,700,0,1998.0,246130,75.0,4,1,881,9,True,32
49630,4,650,16000,4,2010.0,120000,265.0,3,1,2592,9,False,33
49631,50,435,750,0,1990.0,148588,57.0,4,1,1577,3,False,0
49632,46,263,35900,0,2018.0,24000,190.0,5,0,3110,8,True,33
49633,67,256,6999,0,2008.0,130000,136.0,5,1,1577,6,False,29
49634,21,561,5200,4,2014.0,60327,69.0,5,1,3062,9,True,32
49635,51,75,3200,0,2006.0,185000,109.0,5,1,295,7,False,15
49637,4,624,31900,4,2011.0,150000,450.0,2,0,295,11,True,0
49638,49,108,1790,4,2005.0,176000,98.0,5,1,1577,16,False,32
49639,55,614,1400,4,1987.0,80000,95.0,4,1,1577,5,False,15
49641,33,725,17490,4,2020.0,0,84.0,5,1,3062,20,True,45
49643,21,294,8850,0,2017.0,74000,95.0,5,1,295,27,True,29
49645,47,307,21431,4,2019.0,19825,163.0,5,1,1035,37,True,7
49646,49,606,19900,0,2019.0,13757,115.0,5,1,295,17,True,33
49648,7,687,6500,0,2007.0,195000,143.0,3,1,2592,8,False,18
49650,4,88,32670,6,2020.0,102,204.0,5,0,921,20,True,18
49653,21,594,5000,4,2014.0,65000,69.0,5,1,1577,5,False,32
49654,31,325,37900,0,2018.0,68075,180.0,5,0,1718,26,True,44
49655,22,769,14500,0,2017.0,130000,170.0,4,1,881,7,True,45
49657,51,15,16900,0,2018.0,44000,120.0,5,1,1082,18,True,37
49658,54,487,44900,0,2015.0,113500,258.0,5,0,881,12,True,32
49660,44,230,7900,0,2005.0,198000,163.0,5,0,1577,11,False,1
49661,54,203,50000,0,2016.0,42000,262.0,5,0,1577,11,False,29
49662,7,691,11990,0,2014.0,221000,163.0,5,1,2592,22,True,29
49664,69,377,17199,0,2019.0,39395,115.0,5,1,36,8,True,39
49665,21,755,9340,4,2018.0,46231,95.0,4,1,2592,34,True,10
49666,69,191,13990,0,2017.0,46600,102.0,5,1,2444,8,True,25
49667,26,868,9050,0,2013.0,118028,115.0,5,1,1577,30,True,47
49668,70,655,27114,4,2016.0,36450,190.0,4,0,2592,12,True,45
49669,26,740,15950,4,2016.0,54153,131.0,5,1,1584,36,True,49
49670,44,233,12990,4,2004.0,179990,245.0,2,0,1577,31,True,45
49671,55,239,14490,4,2009.0,74000,200.0,3,1,295,31,True,45
49673,4,89,15495,0,2016.0,199000,190.0,4,0,823,28,True,29
49674,4,85,11999,4,2014.0,44000,86.0,3,1,881,12,True,29
49675,44,221,16000,0,2013.0,99000,170.0,2,1,881,20,False,4
49677,70,655,12900,0,2014.0,117917,115.0,4,1,1041,16,True,29
49679,50,121,2500,4,2004.0,62500,103.0,5,1,1577,8,False,7
49680,54,487,43500,0,2016.0,134000,258.0,5,0,2592,37,True,49
49681,49,535,14400,0,2016.0,16237,90.0,4,1,881,31,True,20
49682,7,687,18500,0,2017.0,50000,190.0,5,1,2592,9,False,18
49683,69,377,12000,4,2014.0,215500,150.0,5,0,881,18,False,32
49684,44,225,54526,0,2020.0,0,163.0,5,1,2861,22,True,12
49685,46,484,13990,0,2016.0,69500,116.0,5,1,2592,15,True,39
